place_id,name,latitude,longitude,formatted_address,street_number,route,neighborhood,postal_code,curbside_pickup,price_level,rating,user_ratings_total,sun_open,sun_close,mon_open,mon_close,tue_open,tue_close,wed_open,wed_close,thu_open,thu_close,fri_open,fri_close,sat_open,sat_close
ChIJb76tAYjzNIgRYeg8b2Ci_oY,芋见BAO,40.441233,-79.958016,"114 Atwood St, Pittsburgh, PA 15213, USA",114,Atwood Street,West Oakland,15213,False,,4.2,233,1200,2100,1130,2130,1130,2130,1130,2130,1130,2130,1130,2130,1130,2130
ChIJoaSk8TnzNIgRq6xVnf01Ko4,Mount Everest Sushi,40.441585,-79.95727049999999,"128 Oakland Ave, Pittsburgh, PA 15213, USA",128,Oakland Avenue,West Oakland,15213,,,4.2,56,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100,1100,2130,1100,2130
ChIJQ3eP_inyNIgRyd2ktjamxqM,Golden Palace,40.4408716,-79.95816359999999,"3607 Forbes Ave, Pittsburgh, PA 15213, USA",3607,Forbes Avenue,West Oakland,15213,False,1,4,372,1100,2100,1100,2030,1100,2030,1100,2030,1100,2030,1100,2030,1100,2100
ChIJDxOukArxNIgR5NksBn-2nC4,Noodle House,40.440578,-79.9585798,"3531 Forbes Ave, Pittsburgh, PA 15213, USA",3531,Forbes Avenue,West Oakland,15213,False,2,4.5,411,1200,2100,1100,2100,,,1100,2100,1100,2100,1100,2100,1100,2100
ChIJGQpeNXPzNIgRxDow-rr88Kg,Mala Hotpot,40.441333,-79.9586691,"3608 Fifth Ave, Pittsburgh, PA 15213, USA",3608,Fifth Avenue,West Oakland,15213,,,4.2,54,,,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100
ChIJSxQZLJ7zNIgRt0maU__sOYY,The Halal Guys,40.44111849999999,-79.95782369999999,"3621 Forbes Ave, Pittsburgh, PA 15213, USA",3621,Forbes Avenue,West Oakland,15213,,1,3.7,157,1045,2200,1045,2200,1045,2200,1045,2200,1045,2200,1045,2300,1045,2300
ChIJ__8_x4DxNIgR5k99DeUY1-w,Garden Grille & Bar - Hilton Pittsburgh,40.4395772,-79.9595136,"3454 Forbes Ave, Pittsburgh, PA 15213, USA",3454,Forbes Avenue,Central Oakland,15213,,,3.8,5,1700,2200,1700,2200,1700,2200,1700,2200,1700,2200,1700,2200,1700,2200
ChIJLSVQY4fxNIgRMAPUHHWIggE,Hunan Bar,40.440277,-79.956353,"239 Atwood St, Pittsburgh, PA 15213, USA",239,Atwood Street,Central Oakland,15213,,2,4.3,427,1130,2130,,,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200
ChIJjXscMC_yNIgRXcUITF3MvRs,Bridges | Restaurant & Lounge,40.446073,-79.9546371,"100 Lytton Ave, Pittsburgh, PA 15213, USA",100,Lytton Avenue,North Oakland,15213,,,3.6,39,0630,2200,0630,2200,0630,2200,0630,2200,0630,2200,0630,2200,0630,2200
ChIJwa8K8MbzNIgRdkBi8pwcpGo,Sushi ATARASHI,40.4429556,-79.9608648,"200 Lothrop St 11th floor, Pittsburgh, PA 15213, USA",200,Lothrop Street,West Oakland,15213,,,5,1,,,1030,1500,1030,1500,1030,1500,1030,1500,1030,1500,,
ChIJB8suhyjyNIgROsd4vPcFiDU,The Porch at Schenley,40.4427046,-79.95306360000001,"221 Schenley Drive, Pittsburgh, PA 15213, USA",221,Schenley Drive,Oakland,15213,True,2,4.2,1274,1000,2100,1100,2200,1100,2200,1100,2200,1100,2200,1100,2300,1000,2300
ChIJM5JDtenzNIgRsIpiW9_DigU,Cinderlands Warehouse,40.4559444,-79.9792659,"2601 Smallman St, Pittsburgh, PA 15222, USA",2601,Smallman Street,Strip District,15222,True,2,4.3,328,1030,2100,,,1130,2200,1130,2200,1130,2200,1130,2300,1130,2300
ChIJH8xSoIfxNIgRtnPuXCx47ng,Bengal Kabab House & Restaurant,40.43910959999999,-79.9553842,"320 Atwood St, Pittsburgh, PA 15213, USA",320,Atwood Street,Central Oakland,15213,,1,4.4,417,1630,2130,,,1630,2130,1630,2130,1630,2130,1630,2200,1630,2200
ChIJ__8yAyryNIgR_X6MMQ2OPrk,Malaxiangguo,40.441333,-79.9586691,"3608 Fifth Ave, Pittsburgh, PA 15213, USA",3608,Fifth Avenue,West Oakland,15213,,,5,1,,,1200,2000,1100,2130,1100,2130,1100,2130,1100,2130,1100,2130
ChIJzwS4zTryNIgRGmSRESQtGHo,Butterjoint,40.4501541,-79.95077669999999,"208 N Craig St, Pittsburgh, PA 15213, USA",208,North Craig Street,North Oakland,15213,False,3,4.5,412,,,1100,2300,1100,2300,1100,2300,1100,2300,1100,2300,1100,2300
ChIJy9Po4h7yNIgR_nLyDFmCL6g,India On Wheels,40.4451656,-79.95556959999999,"4422 Bigelow Blvd, Pittsburgh, PA 15213, USA",4422,Bigelow Boulevard,North Oakland,15213,,1,4.5,130,,,1130,1645,1130,1645,1130,1645,1130,1645,1130,1645,,
ChIJq7q0zTTyNIgRShTahHUtqyw,Rock Room,40.4579491,-79.96380440000001,"1054 Herron Ave, Pittsburgh, PA 15219, USA",1054,Herron Avenue,Polish Hill,15219,False,1,4.4,237,1400,0200,1400,0200,1400,0200,1400,0200,1400,0200,1400,0200,1400,0200
ChIJaev7FCnyNIgR7BJTDJPlFOM,Brioche Dorée,40.4441585,-79.9568931,"123 University Pl, Pittsburgh, PA 15213, USA",123,University Place,North Oakland,15213,False,1,4.3,30,,,0630,1500,0630,1500,0630,1500,0630,1500,0630,1500,,
ChIJyRkoBEHzNIgRtZV4aLqB6xg,Saxbys Pitt Forbes Avenue,40.4408067,-79.9583624,"Big Idea Center, Loeffler Bldg, 3601 Forbes Ave, Pittsburgh, PA 15213, USA",3601,Forbes Avenue,West Oakland,15213,,,,,,,0700,1800,0700,1800,0700,1800,0700,1800,0700,1800,,
ChIJjfwiuinyNIgRey6wSiNVUAg,Dunkin',40.4422279,-79.9563471,"3907 Forbes Ave, Pittsburgh, PA 15213, USA",3907,Forbes Avenue,North Oakland,15213,False,1,3.9,513,0500,2100,0500,2100,0500,2100,0500,2100,0500,2100,0500,2100,0500,2100
ChIJ4xNi4ynyNIgRU6IpTDdsfrM,Starbucks,40.440951,-79.95761,"Iroquois Building, 3618 Forbes Ave, Pittsburgh, PA 15213, USA",3618,Forbes Avenue,Central Oakland,15213,,2,4.2,408,0530,2100,0530,2100,0530,2100,0530,2100,0530,2100,0530,2100,0530,2100
ChIJYWiRwSnyNIgRRiyWeUcn9FM,Panera Bread,40.4416766,-79.95654909999999,"3800 Forbes Ave, Pittsburgh, PA 15213, USA",3800,Forbes Avenue,Central Oakland,15213,,2,3.8,271,,,0700,2100,0700,2100,0700,2100,0700,2100,0700,2100,0800,1700
ChIJSTQfZCryNIgRJEejULSwP5Y,Starbucks,40.44212799999999,-79.960867,"200 Lothrop St, Pittsburgh, PA 15213, USA",200,Lothrop Street,West Oakland,15213,False,2,3.9,63,0600,1430,0600,2000,0600,2000,0600,2000,0600,2000,0600,2000,0600,1430
ChIJizXqDxTzNIgRKmZwV7ss8C4,Saxbys Pitt Cathedral,40.44439000000001,-79.9534133,"Cathedral of Learning, 4200 Fifth Ave, Pittsburgh, PA 15260, USA",4200,Fifth Avenue,North Oakland,15260,,1,3,2,,,0730,1800,0730,1800,0730,1800,0730,1800,0730,1700,,
ChIJz3BPwSnyNIgRhdkfXHh9mgQ,Fuku Tea,40.4415806,-79.9565939,"3800 Forbes Ave, Pittsburgh, PA 15213, USA",3800,Forbes Avenue,Central Oakland,15213,False,1,4.4,531,1300,2100,0900,2100,0900,2100,0900,2100,0900,2100,0900,2100,1300,2100
ChIJow9HHSnyNIgRoRs_E9gDDeQ,Starbucks,40.443601,-79.955677,"4022 Fifth Ave, Pittsburgh, PA 15213, USA",4022,Fifth Avenue,North Oakland,15213,False,2,4.3,313,0600,2100,0600,2200,0600,2200,0600,2200,0600,2200,0600,2200,0600,2100
ChIJKwX1vgLxNIgRgCuBdQYLd24,Love Tea,40.44045709999999,-79.95667990000001,"229 Atwood St, Pittsburgh, PA 15213, USA",229,Atwood Street,Central Oakland,15213,,,4.6,75,1130,2100,1130,2100,1130,2100,1130,2100,1130,2100,1130,2130,1130,2130
ChIJC8I6mezzNIgRQ0_54AxTzTE,De Fer Coffee & Tea @ CMU,40.4410753,-79.9435515,"4909 Frew St, Pittsburgh, PA 15213, USA",4909,Frew Street,Squirrel Hill North,15213,,,5,1,1200,1930,0800,1600,0800,1600,0800,1600,0800,1600,0800,1600,,
ChIJNRjc6X_xNIgRhXvV7E7TE-U,The Corner,40.440482,-79.9654151,"200 Robinson St, Pittsburgh, PA 15213, USA",200,Robinson Street,West Oakland,15213,,,4.9,15,,,1000,1600,1000,1600,1000,1600,1000,1600,1000,1600,,
ChIJTY6wvZTzNIgRSrzuVfOPKcs,Dunkin',40.4516556,-79.9522664,"4560 Centre Ave, Pittsburgh, PA 15213, USA",4560,Centre Avenue,North Oakland,15213,False,1,3.9,51,0500,2000,0500,2000,0500,2000,0500,2000,0500,2000,0500,2000,0500,2000
ChIJRxOXPyTyNIgRjMgvDNxh39A,Crêpes Parisiennes,40.44605399999999,-79.948695,"207 S Craig St, Pittsburgh, PA 15213, USA",207,South Craig Street,North Oakland,15213,,2,4.6,533,1000,1500,,,0900,1500,0900,1500,0900,1500,0900,1500,1000,1500
ChIJlfRanibyNIgRcoAza6F4sdI,Rose Tea Cafe Express,40.4447719,-79.9488733,"414 S Craig St, Pittsburgh, PA 15213, USA",414,South Craig Street,North Oakland,15213,,1,4.1,212,1200,2100,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100
ChIJE8r9NXbxNIgR2_MNy57jGM4,The Cheesecake Factory,40.4284111,-79.9653483,"415 S 27th St, Pittsburgh, PA 15203, USA",415,South 27th Street,South Side Flats,15203,True,2,4.3,2796,1000,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2300,1100,2300
ChIJxelDPHTxNIgRZ7036R6TvgA,Crust Almighty Pizzeria,40.4255491,-79.96798369999999,"46 S 27th St, Pittsburgh, PA 15203, USA",46,South 27th Street,South Side Flats,15203,,,4.5,15,,,,,,,,,,,1400,2000,,
ChIJU9n6WoDxNIgRBw0y9nj-lbI,Sciulli's Pizza,40.43917689999999,-79.9618339,"3404 Fifth Ave, Pittsburgh, PA 15213, USA",3404,Fifth Avenue,West Oakland,15213,,1,4.7,230,,,1000,1900,1000,1900,1000,1900,1000,1900,1000,2100,1000,2100
ChIJ__9zECL0NIgRqH1N19NUVAk,SmokinGhostsBBQ,40.4278786,-79.965924,"445 S 27th St, Pittsburgh, PA 15203, USA",445,South 27th Street,South Side Flats,15203,,2,4.6,14,1100,2000,,,1100,2000,1100,2000,1100,2000,1100,2000,1100,2000
ChIJw7kWe4fxNIgRNi3MzDaZuAI,Antoon's Pizza,40.440064,-79.95621059999999,"247 Atwood St, Pittsburgh, PA 15213, USA",247,Atwood Street,Central Oakland,15213,,1,4.3,212,1100,2300,1100,0200,1100,0200,1100,0200,1100,0300,1100,0300,1100,0300
ChIJzZey4HHxNIgRf8mSxBOeOng,Dive Bar & Grille (South Side),40.4282138,-79.9748773,"2132 E Carson St, Pittsburgh, PA 15203, USA",2132,East Carson Street,South Side Flats,15203,,2,4.4,560,1100,0100,1100,0100,1100,0100,1100,0100,1100,0200,1100,0200,1100,0200
ChIJKaoVAvvxNIgRxXDV1rIC610,Arby's,40.4392291,-79.960588,"3435 Forbes Ave, Pittsburgh, PA 15213, USA",3435,Forbes Avenue,West Oakland,15213,,1,4.1,137,1000,2200,1000,2200,1000,2200,1000,2200,1000,2200,1000,2200,1000,2200
ChIJy7yEyYfxNIgRTRR-MtN9sT0,Mad Mex,40.4380821,-79.9541187,"370 Atwood St, Pittsburgh, PA 15213, USA",370,Atwood Street,Central Oakland,15213,,2,4.3,885,1600,2300,1600,2300,1600,2300,1600,2300,1600,2300,1100,2300,1100,2300
ChIJT42nXW7xNIgRc_TKySMF3x8,Smokin' Joe's Saloon,40.42877439999999,-79.9774279,"2001 E Carson St, Pittsburgh, PA 15203, USA",2001,East Carson Street,South Side Flats,15203,False,2,4.4,576,1200,0200,1500,0200,1500,0200,1500,0200,1500,0200,1200,0200,1200,0200
ChIJk8C3QG7xNIgRPD3JpUj0Qpw,MEDITERRANEAN MARKET,40.428735,-79.97670649999999,"2021 E Carson St, Pittsburgh, PA 15203, USA",2021,East Carson Street,South Side Flats,15203,,1,4.3,70,,,1000,2130,1000,2130,1000,2130,1000,2130,1000,2130,1100,2130
ChIJP7eXjKXxNIgR2mpwikchvlk,Bad Azz Bbq,40.4107128,-79.9574155,"992 Becks Run Rd, Pittsburgh, PA 15210, USA",992,Becks Run Road,Arlington,15210,,,3.6,68,,,,,1100,1900,1100,1900,1100,1900,1100,1900,1100,1900
ChIJbZevISTyNIgRmAk5MgJN5NY,Ali Baba Restaurant,40.44508009999999,-79.9488817,"404 S Craig St, Pittsburgh, PA 15213, USA",404,South Craig Street,North Oakland,15213,,1,4.4,439,1600,2000,,,1700,2100,1700,2100,1700,2100,1700,2100,1700,2100
ChIJL3ujxP3zNIgR9aqygXcUHAY,Condado Tacos,40.4706352,-79.9601584,"4300 Butler St, Pittsburgh, PA 15201, USA",4300,Butler Street,Central Lawrenceville,15201,,1,4.5,1496,1100,2300,1100,2300,1100,2300,1100,2300,1100,2300,1100,0000,1100,0000
ChIJjxs73dfzNIgRJKu3w6JJw-M,LeVia Trattoria,40.4827053,-79.9511476,"5336 Butler St, Pittsburgh, PA 15201, USA",5336,Butler Street,Lawrenceville,15201,,,4.9,68,,,,,,,1600,2100,1600,2100,1600,2100,1600,2100
ChIJYYWWt3HzNIgRdbh0dC_GfCA,Oishii Donburi,40.4811116,-79.95425759999999,"5227 Butler St, Pittsburgh, PA 15201, USA",5227,Butler Street,Lawrenceville,15201,,2,4.8,168,1100,2100,,,1030,2100,1030,2100,1030,2100,1030,2100,1030,2100
ChIJ2yPqm_fyNIgRrX4_XAqLAjw,Pusadee's Garden,40.48255630000001,-79.95196709999999,"5319 Butler St, Pittsburgh, PA 15201, USA",5319,Butler Street,Lawrenceville,15201,True,2,4.7,565,,,1700,2130,1700,2130,1700,2130,1700,2130,1700,2130,1700,2130
ChIJAeVyyVfyNIgRJl5qfH2SbDs,Dive Bar & Grille,40.47967009999999,-79.9550742,"5147 Butler St, Pittsburgh, PA 15201, USA",5147,Butler Street,Lawrenceville,15201,,2,4.5,761,1100,0100,1100,0100,1100,0100,1100,0100,1100,0200,1100,0200,1100,0200
ChIJZ43akkLzNIgR8d78OnpSbUU,What The Pho & Boba Tea Bar,40.4710517,-79.9597953,"4316 Butler St, Pittsburgh, PA 15201, USA",4316,Butler Street,Central Lawrenceville,15201,True,1,3.6,93,1200,2000,1200,2000,1200,2000,1200,2000,1200,2000,1200,2100,1200,2100
ChIJW0b6r27yNIgRV0KQXfeQCMA,Spork,40.46464089999999,-79.9353306,"5430 Penn Ave, Pittsburgh, PA 15206, USA",5430,Penn Avenue,Bloomfield,15206,False,3,4.6,329,,,1700,2100,1700,2100,1700,2100,1700,2100,1700,2100,1700,2100
ChIJz3cUGkLyNIgRWLMkcBK2edg,Taquitos #1,40.4651431,-79.94265109999999,"5101 Penn Ave, Pittsburgh, PA 15224, USA",5101,Penn Avenue,Garfield,15224,True,1,4.7,226,,,1200,2000,1200,2000,1200,2000,1200,2000,1200,2000,0000,2000
ChIJRfmwWXvzNIgRLV4SEczR2PU,Coffee at Brick Shop,40.4697099,-79.9627665,"177 40th St, Pittsburgh, PA 15201, USA",177,40th Street,Central Lawrenceville,15201,,,3.7,3,0700,1400,,,,,0700,1400,0700,1400,0700,1400,0700,1400
ChIJqbAgM-LzNIgR9JdYfVlf4w8,YINZ Coffee Bloomfield,40.4628894,-79.95086719999999,"4525 Liberty Ave, Pittsburgh, PA 15224, USA",4525,Liberty Avenue,Bloomfield,15224,False,,4.8,79,0700,2100,0600,2100,0600,2100,0600,2100,0600,2100,0600,2100,0700,2100
ChIJOw-0W3PyNIgREBWiJADqrgk,Adda Coffee & Tea — Shadyside,40.4587171,-79.9254048,"200 S Highland Ave, Pittsburgh, PA 15206, USA",200,South Highland Avenue,Shadyside,15206,True,1,4.5,362,0800,1700,0730,1600,0730,1600,0730,1600,0730,1600,0730,1600,0800,1700
ChIJkYOyh4DtNIgRp0mPbsULPU0,Tazza D'Oro,40.47488329999999,-79.918775,"1125 N Highland Ave, Pittsburgh, PA 15206, USA",1125,North Highland Avenue,Highland Park,15206,False,1,4.6,449,0700,1700,0700,1700,0700,1700,0700,1700,0700,1700,0700,1700,0700,1700
ChIJuYpNim7yNIgRgOOuYecW9ag,Commonplace Coffee,40.4646099,-79.9335686,"5467 Penn Ave, Pittsburgh, PA 15206, USA",5467,Penn Avenue,Garfield,15206,,1,4.7,251,0800,1800,0700,1800,0700,1800,0700,1800,0700,1800,0700,1800,0800,1800
ChIJrcryYsvzNIgRekOzasoDnuc,YINZ Coffee Baum,40.4581259,-79.9352492,"5607 Baum Blvd, Pittsburgh, PA 15206, USA",5607,Baum Boulevard,Friendship,15206,False,,4.9,26,0700,1800,0600,1800,0600,1800,0600,1800,0600,1800,0600,1800,0700,1800
ChIJexev_mXzNIgRjT3AugIbp88,Redstart Roasters,40.46368950000001,-79.92682970000001,"224 N Euclid Ave, Pittsburgh, PA 15206, USA",224,North Euclid Avenue,East Liberty,15206,False,,4.8,133,0700,1800,0700,1800,0700,1800,0700,1800,0700,1800,0700,1800,0700,1800
ChIJmyJTe2_zNIgRKBsnWlOKuw4,The Black Cat Market,40.4649796,-79.94150359999999,"5135 Penn Ave, Pittsburgh, PA 15224, USA",5135,Penn Avenue,Garfield,15224,False,,4.6,230,1000,1600,1100,1800,1100,1800,1100,1800,1100,1800,1100,1800,1000,1600
ChIJc2i5EkfuNIgRzpOA4y_aYxQ,KLVN Coffee Lab,40.4577932,-79.91075790000001,"6600 Hamilton Ave Fl 1, Pittsburgh, PA 15206, USA",6600,Hamilton Avenue,Larimer,15206,False,,4.6,251,0800,1500,0700,1700,0700,1700,0700,1700,0700,1700,0700,1700,0800,1700
ChIJ4-N0iWbzNIgRo3uX-BqAKmc,Gaby et Jules Cafe,40.4611491,-79.9245214,"6006 Penn Ave, Pittsburgh, PA 15206, USA",6006,Penn Avenue,East Liberty,15206,True,,4.6,51,1000,1800,0900,1700,1000,2000,1000,2000,1000,2000,1000,2000,1000,2000
ChIJaZJLQEfyNIgRjqYnaTYeoN0,STATION,40.4611464,-79.9485213,"4744 Liberty Ave, Pittsburgh, PA 15224, USA",4744,Liberty Avenue,Bloomfield,15224,,2,4.3,394,,,,,1700,2100,1700,2100,1700,2100,1700,2200,1700,2200
ChIJAeBK2HzzNIgRM7u_R11SedE,Azorean Cafe,40.4620671,-79.949227,"4715 Liberty Ave, Pittsburgh, PA 15224, USA",4715,Liberty Avenue,Bloomfield,15224,,,4.6,250,0800,1500,0800,1500,,,,,0800,1500,0800,1500,0800,1500
ChIJbz5zt63zNIgRUEkiTNwcn6A,Merante’s Italian Home Cooking,40.461935,-79.9489796,"4723 Liberty Ave, Pittsburgh, PA 15224, USA",4723,Liberty Avenue,Bloomfield,15224,,,5,2,,,,,,,,,,,,,,
ChIJzSCE0kPyNIgRBzJJwOyniQE,Pho Minh,40.4653614,-79.94452179999999,"4917 Penn Ave, Pittsburgh, PA 15224, USA",4917,Penn Avenue,Garfield,15224,,1,4.4,276,1200,2000,1700,2100,,,1700,2100,1700,2100,1700,2200,1100,2200
ChIJSegbAUfyNIgRxWUkXGV0_sM,Thai Cuisine,40.46234,-79.9498926,"4627 Liberty Ave, Pittsburgh, PA 15224, USA",4627,Liberty Avenue,Bloomfield,15224,,2,4.6,405,1500,2030,,,1600,2100,1600,2100,1600,2100,1600,2130,1500,2130
ChIJU1c6EUfyNIgRg8gKJwQNl4c,Pleasure Bar,40.4617028,-79.9486917,"4729 Liberty Ave, Pittsburgh, PA 15224, USA",4729,Liberty Avenue,Bloomfield,15224,,2,4.2,584,1500,2100,,,1430,1930,,,1430,1930,1430,1930,1430,1930
ChIJA0IuNUbyNIgRuikoLdVougk,Baby Loves Tacos,40.4628095,-79.95158440000002,"4508 Liberty Ave, Pittsburgh, PA 15224, USA",4508,Liberty Avenue,Bloomfield,15224,False,1,4.6,405,,,1100,1900,1100,1900,1100,1900,1100,1900,1100,1900,0900,1300
ChIJSbERT0fyNIgRGxDyCmC7sAY,Pad Thai Noodle,40.46076600000001,-79.9477982,"4770 Liberty Ave, Pittsburgh, PA 15224, USA",4770,Liberty Avenue,Bloomfield,15224,,1,4.4,167,1100,2130,1100,2130,1100,2130,,,1100,2130,1100,2130,1100,2130
ChIJn862SEfyNIgRVibDFUOQzsI,Angelo's Pizzeria,40.4607398,-79.9478879,"4768 Liberty Ave, Pittsburgh, PA 15224, USA",4768,Liberty Avenue,Bloomfield,15224,,1,4.4,566,,,1100,2300,1100,2300,1100,2300,1100,2300,1100,2300,1100,2300
ChIJm_WKOEfyNIgRQ-5OJMzSLRY,Rocky's Cafe,40.4612963,-79.9481076,"4759 Liberty Ave, Pittsburgh, PA 15224, USA",4759,Liberty Avenue,Bloomfield,15224,,,4.2,55,0800,1200,,,,,,,,,,,0800,1200
ChIJz3fkUU_yNIgRz8ny6o9Dcos,Taste of India,40.46576940000001,-79.9535236,"4320 Penn Ave, Pittsburgh, PA 15224, USA",4320,Penn Avenue,Bloomfield,15224,,2,4.3,356,1700,2200,1700,2200,,,1700,2200,1700,2200,1700,2200,1700,2200
ChIJLfzKFEfyNIgR6L1Z3Rj0Q2c,Ginza Japanese Restaurant,40.4613895,-79.9488118,"4734 Liberty Ave, Pittsburgh, PA 15224, USA",4734,Liberty Avenue,Bloomfield,15224,,2,4.5,330,1200,2100,,,1130,2130,1130,2130,1130,2130,1130,2200,1200,2200
ChIJ9Q1kJUTyNIgRuvW9f60WFmI,APTEKA,40.46575,-79.94929719999999,"4606 Penn Ave, Pittsburgh, PA 15224, USA",4606,Penn Avenue,Bloomfield,15224,,2,4.7,1242,1700,2200,,,,,,,,,1700,2200,1700,2200
ChIJifg4qkfyNIgR78eJjin8_cI,Sausalido,40.462443,-79.950098,"4621 Liberty Ave, Pittsburgh, PA 15224, USA",4621,Liberty Avenue,Bloomfield,15224,,3,4.6,99,0700,2100,0700,2100,0700,2100,0700,2100,0700,2100,0700,2100,0700,2100
ChIJmTdGy0fyNIgRnBcu5zadtoQ,China House,40.4628314,-79.9516749,"4506 Liberty Ave, Pittsburgh, PA 15224, USA",4506,Liberty Avenue,Bloomfield,15224,,1,4.2,150,,,1100,2100,1100,2100,1100,2100,1100,2100,1100,2200,1100,2200
ChIJ3fG3zUPyNIgRU9Xm67yqrSY,Pizza Fiesta,40.465455,-79.944711,"4911 Penn Ave, Pittsburgh, PA 15224, USA",4911,Penn Avenue,Garfield,15224,,,3.8,233,1100,0000,1100,0000,1100,0000,1100,0000,1100,0000,1100,0200,1100,0200
ChIJF27Hp0fyNIgRnZHhBa75CIw,Caliente Pizza & Drafthouse,40.46203579999999,-79.9501025,"4624 Liberty Ave, Pittsburgh, PA 15224, USA",4624,Liberty Avenue,Bloomfield,15224,True,2,3.9,1194,1100,2300,1100,2300,1100,2300,1100,2300,1100,2300,1100,0000,1100,0000
ChIJQft3kaTzNIgRetJTJOLl88g,Big Shot Bob's House of Wings,40.4607851,-79.9479285,"4766 Liberty Ave, Pittsburgh, PA 15224, USA",4766,Liberty Avenue,Bloomfield,15224,False,2,3.6,88,1200,2000,1000,2200,1000,2200,1000,2200,1000,2200,1000,2300,1000,2300
ChIJqXdRmU3yNIgRTtYlLipakCI,Gryphon's Tea,40.46205129999999,-79.9495056,"4709 Liberty Ave, Pittsburgh, PA 15224, USA",4709,Liberty Avenue,Bloomfield,15224,True,1,4.9,111,1200,1600,,,,,1200,1900,1000,1700,1000,1700,1000,1700
ChIJv80hSkfyNIgRNZnI9Dxc-n4,Starbucks,40.46106700000001,-79.947637,"4765 Liberty Ave, Pittsburgh, PA 15224, USA",4765,Liberty Avenue,Bloomfield,15224,,2,4.3,288,0600,1900,0500,2100,0500,2100,0500,2100,0500,2100,0500,2100,0530,2100
ChIJkbYAo1jzNIgRxpuolX6I6Dc,Mosaic Leaf Matcha Tea Bar,40.4643835,-79.9663216,"3511 Butler St, Pittsburgh, PA 15201, USA",3511,Butler Street,Lower Lawrenceville,15201,False,,5,37,1200,1600,,,0800,1600,0800,1600,0800,1600,0800,1600,0900,1700
ChIJ7Qm3oEDyNIgRVTUeVHYmEuE,The Big Idea Cooperative Bookstore & Cafe,40.4602441,-79.94666099999999,"4812 Liberty Ave, Pittsburgh, PA 15224, USA",4812,Liberty Avenue,Bloomfield,15224,,,4.6,122,1100,1900,1100,2100,1100,1700,1100,2100,1100,2100,1100,2100,1100,1900
ChIJV9x5pxXyNIgR5rO9GDHxInE,Starbucks,40.45579499999999,-79.93947899999999,"5310 Liberty Ave, Pittsburgh, PA 15224, USA",5310,Liberty Avenue,Bloomfield,15224,True,2,4.4,371,0530,2000,0530,2000,0530,2000,0530,2000,0530,2000,0530,2000,0530,2000
ChIJLQOJMgDyNIgR7G4Ga-wAzg8,Commonplace Coffee,40.4382549,-79.9219483,"5827 Forbes Ave, Pittsburgh, PA 15217, USA",5827,Forbes Avenue,Squirrel Hill North,15217,False,1,4.6,491,0800,1800,0700,1800,0700,1800,0700,1800,0700,1800,0700,1800,0800,1800
ChIJ_06ucs7zNIgRoAhVQhjtRk8,Emiliano's Mexican Restaurant and Bar (North Oakland),40.4536526,-79.947259,"4815 Centre Ave STE 101, Pittsburgh, PA 15213, USA",4815,Centre Avenue,Bloomfield,15213,True,2,4.7,589,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100,1100,2200,1100,2200
ChIJxW7K-jryNIgRnoy_fq22O7U,Turkish Grille,40.452104,-79.950616,"272 Melwood Ave, Pittsburgh, PA 15213, USA",272,Melwood Avenue,North Oakland,15213,True,1,4.5,530,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200
ChIJD8Ov2h_zNIgRcC-PyQkIVys,Rumi Grill House,40.451923,-79.952266,"301 N Craig St, Pittsburgh, PA 15213, USA",301,North Craig Street,North Oakland,15213,,2,4.4,223,1100,2300,1100,2200,1100,2200,1100,2200,1100,2300,1100,2300,1100,2300
ChIJ9d9pts7zNIgRT8U7X54jHzw,Pad Thai Noodle,40.4512524,-79.9514683,"256 N Craig St, Pittsburgh, PA 15213, USA",256,North Craig Street,North Oakland,15213,,,4.7,289,1200,2130,1200,2130,1500,2130,1200,2130,1200,2130,1200,2200,1200,2200
ChIJ68CEWyjzNIgR-x4agZBK-9g,K&T's Fish & Chicken,40.4519297,-79.95250229999999,"4521 Centre Ave, Pittsburgh, PA 15213, USA",4521,Centre Avenue,North Oakland,15213,,2,4.2,52,1200,2330,,,1200,2330,1200,2330,1200,2330,1200,2330,1200,2330
ChIJvclwjTryNIgRWg9iEnHdW9w,Pizza Pronto Oakland,40.4521174,-79.9516206,"4611 Centre Ave, Pittsburgh, PA 15213, USA",4611,Centre Avenue,North Oakland,15213,,1,3.9,193,1045,0000,1000,0000,1000,0000,1000,0000,1000,0000,1000,0100,1000,0100
ChIJXVu_qDvyNIgRXfFlNXIhA7A,Salim's Middle Eastern Food,40.4527921,-79.9494794,"4705 Centre Ave, Pittsburgh, PA 15213, USA",4705,Centre Avenue,Bloomfield,15213,,,4.5,239,1100,1700,1030,1800,1030,1800,1030,1800,1030,1800,1100,1800,1100,1800
